id,created_at,favorite_count,retweet_count,text
1473706458386731008,2021-12-22 17:26:14+00:00,5517,1016,My full statement: https://t.co/8Z5KFo3kGU
1473706456390291465,2021-12-22 17:26:14+00:00,95100,14004,"Today, my Administration is extending the pause on federal student loan repayments for an additional 90 days — through May 1, 2022 — as we manage the ongoing pandemic and further strengthen our economic recovery."
1473682028856057873,2021-12-22 15:49:10+00:00,3882,838,Americans who haven’t yet renewed their coverage or shopped for a plan can still visit https://t.co/gRX1fGFEzj through January 15th to sign up.
1473682026989506572,2021-12-22 15:49:09+00:00,16207,2631,"As 2021 draws to a close, I am proud to say that more than 4.6 million Americans have gained health coverage through the Affordable Care Act since I took office. From November 1st to December 15th alone, more than 13.6 million Americans signed up — an all-time high."
1473669701729411072,2021-12-22 15:00:11+00:00,11154,1785,"While we know staffing is the biggest need of our hospitals, some may need more beds as well.  
 
We’re prepared.  
 
I directed FEMA to activate the National Response Center and to begin deploying teams now to build more hospital beds."
1473662717202472962,2021-12-22 14:32:25+00:00,25319,3982,"My Administration has stockpiled millions of gowns, gloves, masks, and ventilators.
 
We are ready to send them immediately to any state that needs more.
 
I have also directed the Pentagon to mobilize an additional 1,000 troops to help staff local hospitals and expand capacity."
1473447030546747394,2021-12-22 00:15:22+00:00,18151,2848,We’re purchasing 500 million at-home rapid COVID tests that will be distributed for free to Americans who want them. https://t.co/m9rgb9kjmP
1473421587953168384,2021-12-21 22:34:16+00:00,82011,13527,"To those people who have not been vaccinated: you have an obligation to yourself, your family, and your country.
 
Get vaccinated now. It’s free. It’s convenient. It saves lives. And it’s your patriotic duty."
1473402686955479041,2021-12-21 21:19:09+00:00,8956,1414,"Starting this week, the federal government will set up emergency testing sites in areas that need additional testing capacity.  
 
Before Christmas, the first several of these federal testing sites will be up and running in New York City — with many more to come."
1473390215364587520,2021-12-21 20:29:36+00:00,44411,4974,"This is not March 2020.
 
200 million people are fully vaccinated. We’re prepared. We know more.
 
We just have to stay focused."
1473382140976979983,2021-12-21 19:57:31+00:00,38068,4909,"Today, I am ordering the federal government to purchase half a billion additional at-home rapid tests with delivery starting in January.

We will be getting these tests to Americans for free — and we will have a website where you can get them delivered to your home."
1473380657996959747,2021-12-21 19:51:37+00:00,20873,3251,"Starting this week, I will be deploying hundreds more vaccinators and more sites to help get more booster shots in arms.  
 
I’ve ordered FEMA to stand up new pop-up vaccination clinics across the country where you can get a booster shot."
1473378433312907264,2021-12-21 19:42:47+00:00,3539,851,Tune in as I deliver remarks on the status of the country’s fight against COVID-19. https://t.co/4pYALjb3LE
1473333694198960130,2021-12-21 16:45:00+00:00,13452,2205,"My Bipartisan Infrastructure Law is a blue-collar blueprint to rebuild America.
 
We’re going to finally build the economy from the bottom up and middle out — not the top down."
1473295943348985862,2021-12-21 14:15:00+00:00,5788,1158,"We’re not only rebuilding America’s infrastructure — we’re creating millions of good-paying, union jobs in the process. https://t.co/NWBuQfDwAi"
1473107468410667010,2021-12-21 01:46:04+00:00,20752,2505,"We are working around the clock to increase testing capacity, vaccine availability, and support for our hospitals. I'll have more to say on this tomorrow.
 
In the meantime: Get vaccinated, get boosted, wear a mask. And keep the faith.
 
We’ll get through this together."
1473107467001339907,2021-12-21 01:46:03+00:00,20193,2512,"4. To our frontline workers, I am in awe of your sacrifices. Thank you for the work you are putting in on this wave after a painful and difficult two years. We owe you a tremendous debt. I am once again asking for your strength, and I’ll never forget it."
1473107465629745155,2021-12-21 01:46:03+00:00,12544,1680,"3. We still need to take precautions and remain vigilant. Listen to the advice from doctors: even if you’re fully vaccinated, you should wear a mask when indoors in a public setting. It will help protect you and others—especially kids under 5 who can’t get vaccinated yet."
1473107463926951938,2021-12-21 01:46:03+00:00,12120,1623,"2. Omicron cases will increase in the coming days—even among fully vaccinated individuals. If you’re vaccinated and boosted, you may still get a breakthrough case but doctors say you will likely have no symptoms or mild ones."
1473107461548687360,2021-12-21 01:46:02+00:00,16058,2484,"1. We know that vaccines are working. If you are boosted with Pfizer or Moderna, you have a high degree of protection against severe illness with Omicron. If you’re an adult choosing to be unvaccinated, you will face an extremely difficult winter for your family and community."
1473107458801426433,2021-12-21 01:46:01+00:00,47242,7632,"Folks, Omicron cases are on the rise in the United States. I want to give you all a sense of where we are and what we know."
1473077001653215238,2021-12-20 23:45:00+00:00,3330,447,"Happy 2nd birthday, @SpaceForceDoD! https://t.co/9S0D3MT4dq"
1473057147017744390,2021-12-20 22:26:06+00:00,125584,12539,Meet the newest Biden. https://t.co/JHAbH53iRk
1473048795697012738,2021-12-20 21:52:55+00:00,198181,14930,"Welcome to the White House, Commander. https://t.co/SUudQnPv29"
1473035874006929410,2021-12-20 21:01:34+00:00,16143,2462,My Bipartisan Infrastructure Law will make high-speed internet affordable and available everywhere in America — and create jobs laying down broadband lines.
1473006602487844864,2021-12-20 19:05:15+00:00,7086,1048,"Last week, I awarded the Medal of Honor to three outstanding soldiers. Their actions embody the highest ideals of selfless service. https://t.co/O6AcxfCVa0"
1472983210665590785,2021-12-20 17:32:18+00:00,102312,17401,"Right now, there’s a kid out there whose family can’t afford her insulin because it costs $1,000 per month. The Build Back Better Act would cap their monthly insulin costs at $35. I’m committed as ever to getting it done for them."
1472015716782157829,2021-12-18 01:27:50+00:00,9361,1531,"No class gets to choose the world into which they graduate. But few classes enter at a point in history where they actually have a chance to change the trajectory of the country.

We face an inflection point today. And I’m confident the class of 2021 will meet the moment. https://t.co/sDFvvT3CKi"
1471988764629213187,2021-12-17 23:40:44+00:00,41129,6873,"Since I took office, nearly 6 million jobs have been created, over 200 million Americans are fully vaccinated, and unemployment claims are the lowest on average since 1969.
 
These things didn’t happen by accident — they’re because of the American Rescue Plan."
1471914464333250574,2021-12-17 18:45:29+00:00,23018,3295,"Every kid in America should be able to turn on the faucet and drink clean water.
 
My Bipartisan Infrastructure Law is going to make that a reality."
1471902772803121153,2021-12-17 17:59:02+00:00,31183,4352,"In my first year in office, we’ve passed two of the most important pieces of economic legislation in decades.
 
The third is in its final stages — and I’m confident we’ll get it passed."
1471864438626078723,2021-12-17 15:26:42+00:00,4376,799,Tune in as I deliver remarks at South Carolina State University’s 2021 Fall Commencement Ceremony. https://t.co/FCfTwsZumy
1471663602012667911,2021-12-17 02:08:39+00:00,17563,3026,We will heal. We will recover. And we will rebuild — together. https://t.co/Q1WLRzvacK
1471634353348358153,2021-12-17 00:12:26+00:00,9213,1283,"It was my great honor to award the Medal of Honor to Sergeant First Class Alwyn Cashe, Sergeant First Class Christopher Celiz, and Master Sergeant Earl Plumlee. We must never forget their unparalleled courage or the sacrifices they made in service of our nation. https://t.co/U9OLYvLd3i"
1471628129462538247,2021-12-16 23:47:42+00:00,44657,5949,"We will – we must – get Build Back Better passed, even in the face of Republican opposition."
1471625807177076742,2021-12-16 23:38:28+00:00,18628,2623,I had a productive call with the Speaker and the Majority Leader today. My team and I are having ongoing discussions with Senator Manchin; that work will continue next week. Leader Schumer and I are determined to see the bill successfully on the floor as early as possible.
1471612057535623168,2021-12-16 22:43:50+00:00,13732,2263,"One of the reasons I believe so firmly in my Build Back Better Act is because I know what this country can be.
 
We have always been a nation of possibilities. We didn’t become this nation we know by dreaming small.
 
Let’s get this passed."
1471557772126965762,2021-12-16 19:08:07+00:00,6410,1170,Join me as I award the Medal of Honor to three American soldiers and deliver remarks. https://t.co/2JzvzqSvOv
1471544445610995714,2021-12-16 18:15:10+00:00,11429,1646,"Today, I signed a bill raising our debt ceiling. Members of both parties came together to ensure that the federal government doesn’t default on past debts. Defaulting would be a catastrophe for our economy, and it’s a responsibility of governing to make sure we pay what we owe. https://t.co/vMQ1ZXSHpZ"
1471540736822763522,2021-12-16 18:00:26+00:00,3868,783,"The best protection against Omicron is getting fully vaccinated. If you haven’t gotten the shot yet, now is the time. If you’re over 16 and got vaccinated at least 6 months ago, go get your booster. Head to https://t.co/jlrmakxHWm to find a clinic near you."
1471513626116722690,2021-12-16 16:12:42+00:00,15977,2042,"This afternoon, I will award the Medal of Honor, our nation’s highest military honor to three American soldiers. I am honored to recognize the heroism of Sergeant First Class Alwyn C. Cashe, Sergeant First Class Christopher A. Celiz, and Master Sergeant Earl D. Plumlee."
1471503000891846666,2021-12-16 15:30:29+00:00,26451,4604,"The average number of Americans filing for unemployment over the last four weeks is now at its lowest level since 1969.
 
When I took office, over 18 million were receiving unemployment benefits, today only 2 million are.
 
America is on the move again."
1471306379134648325,2021-12-16 02:29:10+00:00,42993,5229,"My message to the people affected by this weekend’s storms is this: I intend to do whatever it takes, for as long as it takes, to support your state as you recover and rebuild."
1471286918222651397,2021-12-16 01:11:51+00:00,15551,2499,"As I said today in Kentucky: We are all in this together, no red states or blue states, just Americans helping each other get through tough times.

We’ll heal. We’ll recover. We’ll rebuild — stronger than before. And we’ll do it together.

Keep the faith, and stay strong. https://t.co/H4Yrsqagap"
1471276014336675845,2021-12-16 00:28:31+00:00,18248,2150,"Yesterday, I approved an emergency declaration for Illinois and Tennessee, in addition to Kentucky, making Federal assistance immediately available to support the response in those states."
1471255923167567874,2021-12-15 23:08:41+00:00,13490,1922,"There have been 74 confirmed fatalities in Kentucky, at least 14 people are confirmed dead in other states, and dozens are still missing.
 
To those who have lost someone, there are no words to ease the pain of losing a loved one. Jill and I are keeping you in our prayers."
1471224245468471302,2021-12-15 21:02:48+00:00,3630,690,Tune in as I deliver remarks in Kentucky on our response to the tornadoes and extreme weather. https://t.co/NhkMrTekhT
1471217634544869380,2021-12-15 20:36:32+00:00,4965,982,"Recovery in Kentucky is going to take a long time, but we’ll be there every step of the way. FEMA has opened Disaster Recovery Centers and has teams on the ground.
 
If you live in the affected areas you can also visit https://t.co/swj8W7NBov or call 1-800-621-3362."
1471208691839950855,2021-12-15 20:01:00+00:00,29116,4142,"I’m going to make sure the federal government does what’s needed to be done in Kentucky. So far, we’ve sent 61 generators, provided 144,000 liters of drinking water and 74,000 meals, and thousands of cots and blankets."
1471196371814342656,2021-12-15 19:12:03+00:00,15640,2707,"New data shows that our vaccines are effective against Omicron, especially once you get your booster. This is great news — we have the vaccines we need to protect people from the Omicron variant. 

Get fully vaccinated — and get your booster shot today."
1471188634481090562,2021-12-15 18:41:18+00:00,7362,1133,"Yesterday, I met with 10 newly-elected bipartisan mayors from across the country to discuss the American Rescue Plan, Bipartisan Infrastructure Law, and more. The country’s mayors and local elected officials are crucial partners when it comes to building back better. https://t.co/hdsbJMBi3T"
1471158852854890498,2021-12-15 16:42:57+00:00,22236,2805,"I’m in Kentucky today to meet with local leaders and to survey the damage from the tornadoes and extreme weather. It will take all of us, working together, to recover and begin rebuilding — and we are committed to providing whatever support is needed for however long it takes."
1471125696638558209,2021-12-15 14:31:12+00:00,9197,2497,"Today is the last day to sign up for health insurance and have coverage starting on January 1! Sign up at https://t.co/gRX1fGFEzj today, folks."
1470928804470210560,2021-12-15 01:28:50+00:00,28829,4704,"As we mark 800,000 American deaths due to COVID-19, we must remember all those we have lost — and pray for their loved ones, especially during this holiday season.
 
Please, get vaccinated and get your booster. We will beat COVID-19 and move forward, together, as one nation."
1470895125651931140,2021-12-14 23:15:00+00:00,8772,1503,Hailey is proof that you can make a positive impact no matter what your age. Way to get out the word about vaccines! https://t.co/YAZZ5XIUlT
1470887578471653390,2021-12-14 22:45:01+00:00,32039,2912,Why didn’t you call me? https://t.co/VjTnjRzoSW
1470876962012991503,2021-12-14 22:02:49+00:00,6479,991,"We’re making progress on bringing gas prices down, and won’t stop working to get this done for the American people. https://t.co/qzBm5eKCIC"
1470853600746344450,2021-12-14 20:30:00+00:00,11008,1802,"It’s time to build on the success we’ve had this year on jobs, wages, small businesses, and fixing challenges in our economy.
 
We need to cut costs further for families. 
 
That’s what my Build Back Better Act does."
1470818556904448005,2021-12-14 18:10:45+00:00,19432,3659,"Nine years ago today, we lost 20 precious first-graders and six heroic educators at Sandy Hook Elementary School. As a nation, we owe the families of Newtown — and all the other victims of gun violence — more than our prayers. We owe them action. https://t.co/rfLywlcZUa"
1470757174033158144,2021-12-14 14:06:50+00:00,42344,5884,"My Build Back Better Act would mean $7,400 in tax cuts and savings for a typical family of four with two kids."
1470579650753667073,2021-12-14 02:21:25+00:00,16421,1835,Congratulations to @NYCFC for winning the MLS Cup! Your team was a reminder to always keep the faith — especially when folks count you out and write you off. I hope to see you soon.
1470551850130849792,2021-12-14 00:30:57+00:00,6451,1060,The federal government will do everything it can to help those impacted by this weekend’s storms. https://t.co/RSm56IKp1V
1470509711934038017,2021-12-13 21:43:30+00:00,14406,2175,"From renewing passports to claiming retirement benefits, Americans expect government to be responsive to their needs. But too often, the experience falls short. That’s why today, I signed an Executive Order to improve government’s service delivery to the American people. https://t.co/QbfUbZ2zDr"
1470486128096681991,2021-12-13 20:09:47+00:00,12761,2008,"Today, I was briefed by FEMA on our response to the tornadoes and extreme weather that impacted multiple states this weekend. We’re in close contact with officials on the ground and working to quickly get federal assistance to those in need. We will get through this together. https://t.co/Rm6tbRNxrN"
1470458641459339267,2021-12-13 18:20:34+00:00,6624,936,"Happy Birthday, @NationalGuard! https://t.co/ctSRSVLoXu"
1470447924748427264,2021-12-13 17:37:59+00:00,8447,1596,I’m determined to pass my Build Back Better Act and ensure Sa’Ra – and millions others – don’t pay more than $35 a month for insulin. As I told her: Keep the faith. We’re going to get this done. https://t.co/8V7BSHiRxL
1470217563850391555,2021-12-13 02:22:37+00:00,122764,22983,"The music world has lost an icon. 

The music of Vicente Fernández created memories for millions. We send our condolences to his family and all those who loved him.

Vicente will be remembered for generations to come."
1470111967574638606,2021-12-12 19:23:01+00:00,24149,3856,"Thanks to my American Rescue Plan, we’re cutting child poverty in America by more than 40 percent.
 
Millions of children who spent last Christmas in poverty will not bear that burden this holiday season."
1470087092948828161,2021-12-12 17:44:10+00:00,9336,1819,"I believe that together, the world’s democracies will lead the march of human progress and freedom forward. https://t.co/nHYLkjavCn"
1470035369160810507,2021-12-12 14:18:38+00:00,33388,5093,"Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate change.

That’s what my Build Back Better Act does."
1469777749317406723,2021-12-11 21:14:57+00:00,8949,1595,Join me as I give remarks on our response to last night’s devastating storms. https://t.co/5gQ8qY6t8c
1469683523447664642,2021-12-11 15:00:32+00:00,46509,6300,"This morning, I was briefed on the devastating tornadoes across the central U.S. To lose a loved one in a storm like this is an unimaginable tragedy. We’re working with Governors to ensure they have what they need as the search for survivors and damage assessments continue."
1469474907700477958,2021-12-11 01:11:34+00:00,18427,2873,"The United States pays its debts when they are due. That’s why today, I signed a bill to fast-track the process to raise our debt limit. https://t.co/Rx4MNC1XS9"
1469445574856527872,2021-12-10 23:15:00+00:00,53941,6607,Every employee has the right to collectively bargain. Full stop.
1469432406897831938,2021-12-10 22:22:41+00:00,86233,13027,I am deeply troubled by reports of Kellogg’s plans to permanently replace striking workers. Permanently replacing striking workers is an existential attack on the union and its members’ jobs and livelihoods. I strongly support legislation that would ban that practice.
1469421376025116676,2021-12-10 21:38:51+00:00,10009,1223,"Today, I spoke with German Chancellor Olaf Scholz to congratulate him on his appointment. I look forward to working closely together on the full range of global challenges, including transatlantic efforts to address Russia’s destabilizing military buildup along Ukraine’s border. https://t.co/Uyc5mTyqR7"
1469407137512235018,2021-12-10 20:42:16+00:00,15505,2161,I just signed a bill to fast-track the process to raise our debt limit. The nation’s full faith and credit has always been a shared responsibility. The bipartisan support of this legislation shows that it is still possible for leaders to work across the aisle and deliver. https://t.co/o4czW0KjwO
1469383897351921665,2021-12-10 19:09:55+00:00,6863,1231,The middle class built this country — and unions built the middle class. https://t.co/LF9oLIcvNh
1469380761962926085,2021-12-10 18:57:28+00:00,3790,720,"Tune in as I deliver closing remarks at the virtual Summit for Democracy.
 https://t.co/hysA34z8XM"
1469307819451166728,2021-12-10 14:07:37+00:00,22210,2591,"‘Tis the season (to get boosted). See you soon, @FallonTonight! https://t.co/o5BVMo8oL3"
1469094266425290752,2021-12-09 23:59:02+00:00,12800,1406,"Bob Dole was an American statesman like few in our history. A war hero and among the greatest of the Greatest Generation. And to me, a friend. I will miss him. But I am grateful for the times we shared, and for the friendships built between our two families. https://t.co/ECSgCnveTr"
1469071925741826050,2021-12-09 22:30:15+00:00,7272,1299,"Together, we’re going to build a better America. https://t.co/5YXSlF1kAC"
1469060538332233730,2021-12-09 21:45:00+00:00,13209,2140,"We’re going to rebuild the economy from the bottom up and the middle out.
 
The Bipartisan Infrastructure Law is a blue collar blueprint to rebuild America."
1469041409663590405,2021-12-09 20:29:00+00:00,4949,973,"We’re going to reinvest in our country and our people, reclaim our leadership, and create millions of jobs by building a better America. https://t.co/4Jny8AoZTY"
1469017757144399874,2021-12-09 18:55:00+00:00,21959,3080,"Two weeks ago, I announced new actions to help bring down gas prices.

I was in Kansas City yesterday, where the average price of gas is down 20 cents compared to a month ago. Nationally, prices are down 7 cents and falling.

We’re making progress, and we’re going to keep at it."
1469003333574742026,2021-12-09 17:57:42+00:00,7041,1411,"Today, I'm hosting the first Summit for Democracy. We're bringing together leaders from over 100 governments, alongside activists, trade unionists, experts, and other members of civil society to lock arms and reaffirm our shared commitment to make our democracies better. https://t.co/bQ2jyaHmmM"
1468976803054243845,2021-12-09 16:12:16+00:00,9391,1970,Our jobs recovery is one of the strongest ever. https://t.co/YI2m764wmY
1468952450967261185,2021-12-09 14:35:30+00:00,59885,9866,"New unemployment claims fell to their lowest level in more than 50 years. 

That’s not an accident – it’s a result of my economic plan."
1468946926318071815,2021-12-09 14:13:33+00:00,12239,2016,"Around the world, more than ever, democracy needs champions. With each new generation, we must work to ensure that democracies can deliver for their people."
1468943096796823561,2021-12-09 13:58:20+00:00,24509,3190,"200 million Americans are now fully vaccinated.

If you haven’t already, get vaccinated and get boosted."
1468931004555485193,2021-12-09 13:10:17+00:00,3753,864,Tune in as I deliver opening remarks at the virtual Summit for Democracy.  https://t.co/rfh9mHQ07s
1468717779469615109,2021-12-08 23:03:00+00:00,8932,1352,We’re going to create millions of jobs building a better America — an America with the best infrastructure in the world. https://t.co/NXH9jsK1es
1468707817666359309,2021-12-08 22:23:25+00:00,55759,5784,"Today, I signed an executive order directing the federal government to achieve net-zero emissions by 2050."
1468699301463445513,2021-12-08 21:49:35+00:00,12895,2109,"Rebuilding America.
Investing in America.  
Building a Better America.
 
That’s what my Bipartisan Infrastructure Law is all about."
1468684339538014211,2021-12-08 20:50:08+00:00,3977,823,Tune in as I deliver remarks on the Bipartisan Infrastructure Law. https://t.co/xNvdFHKAmo
1468647565872746497,2021-12-08 18:24:00+00:00,20096,2072,Congratulations to Germany’s new Chancellor Olaf Scholz. I look forward to building on the strong ties between our two countries and working closely together to make progress on today’s global challenges.
1468638702012407821,2021-12-08 17:48:47+00:00,17821,2204,"I’m on my way to Missouri to lay out how the Bipartisan Infrastructure Law will transform our nation’s infrastructure and create good-paying, union jobs. See you soon, Kansas City!"
1468603069579636740,2021-12-08 15:27:11+00:00,25012,3951,"The new data from Pfizer on vaccine effectiveness against Omicron is encouraging. This reinforces what my medical advisors have been emphasizing: that boosters give you the highest protection yet.

Anyone who is eligible and has not been boosted should go get a booster today."
1468585192680001536,2021-12-08 14:16:09+00:00,7624,1387,"Electric vehicles are the future. 
 
With my Build Back Better Act and Bipartisan Infrastructure Law, we're going to create jobs, boost manufacturing here in the U.S., and create consumer rebates for folks to buy American-made, union-made electric vehicles. https://t.co/Zep59V6hNk"
1468365962319642624,2021-12-07 23:45:00+00:00,35626,5429,"Since I took office in January, we’ve had the fastest drop in unemployment in a single year — and the most jobs added in the first 11 months of a year.

America is on the move once again."
1468348765526446089,2021-12-07 22:36:40+00:00,8431,1500,"Nobody has held prescription drug companies accountable. 

Until now. https://t.co/s1YcYTfHdL"
1468327269991170051,2021-12-07 21:11:16+00:00,99397,10857,"Get your booster shot, folks."
1468307011913883659,2021-12-07 19:50:46+00:00,19209,2802,"December 7, 1941, is a day that lives in infamy 80 years later. We will never forget those who perished at Pearl Harbor. https://t.co/mfdv6R0MPm"
1468230414439436298,2021-12-07 14:46:23+00:00,25361,3705,"As we mark National Pearl Harbor Remembrance Day, we honor the patriots who perished, commemorate the valor of all those who defended our nation, and recommit ourselves to carrying forth the ensuing peace and reconciliation that brought a better future for our world. https://t.co/I12XoYnwCK"
1467991247361040393,2021-12-06 22:56:01+00:00,77768,11984,"Right now, Americans pay as much as $1,000 a month for insulin.

Under my Build Back Better Act it'll be $35."
1467982051760615426,2021-12-06 22:19:29+00:00,13377,2159,"I’ve already taken two significant steps to lower prescription drug prices:
 
I signed an Executive Order that will improve competition — which will result in lower costs.
 
And I’ve ordered the FDA to work with states and Tribes to import prescription drugs safely from Canada."
1467966078034841604,2021-12-06 21:16:01+00:00,7681,1349,"Prescription drug prices aren’t a partisan issue.
 
This is about whether or not you and your loved ones can afford the prescription drugs you need.
 
We need Congress to get this done and lower costs — to come together and make a difference in people’s lives."
1467943728337891334,2021-12-06 19:47:12+00:00,5221,802,"Third, we’re going to end the days where drug companies could increase their prices with no oversight. Going forward, those that increase their prices faster than inflation will face a steep excise tax.

They will be held accountable when they raise prices on the American people."
1467943726823751692,2021-12-06 19:47:12+00:00,4681,787,"Second, for people with diabetes who don’t have health insurance today, we’re helping you get insurance so you can get protected with that $35 co-pay cap. People with diabetes who are uninsured today can visit https://t.co/gRX1fGFEzj to check out options."
1467943725062303744,2021-12-06 19:47:11+00:00,6204,970,"First, we are going to cap cost-sharing for insulin at $35 per month. Whether you get health insurance through your job, through the Affordable Care Act marketplaces, or through Medicare, nobody is going to pay more than $35 each month for insulin."
1467943723384422401,2021-12-06 19:47:11+00:00,12349,1863,"For certain types of insulin, people can pay up to $1,000 per month.
 
Under my Build Back Better Act, we’re going to take three key steps to lower costs and change that."
1467938415790460931,2021-12-06 19:26:05+00:00,19714,2865,"There aren’t a lot of things that almost every American can agree on. But I think it’s safe to say that all of us can agree that prescription drugs are outrageously expensive in this country.
 
It doesn’t need to be that way — and under my Build Back Better Act, it won’t be."
1467936747824680963,2021-12-06 19:19:28+00:00,3392,655,Tune in as I deliver remarks on how my Build Back Better Act will lower the costs of prescription drugs for millions of Americans. https://t.co/sSjrP4r9wg
1467881265110171649,2021-12-06 15:39:00+00:00,21038,3365,"Prescription drug companies have gotten away with charging outrageous prices for too long — and it needs to change. 

My Build Back Better Act will allow Medicare to negotiate prices — lowering costs across the board for Americans."
1467866161425621002,2021-12-06 14:38:59+00:00,17385,1920,"It was an honor to host the Kennedy Center Honorees Reception last night. Congratulations to Justino Díaz, Berry Gordy, Lorne Michaels, Bette Midler, and Joni Mitchell on their spectacular careers and contributions to American culture. https://t.co/uZ7ETzPETw"
1467639321230458882,2021-12-05 23:37:36+00:00,20412,2244,"Stephen Sondheim's work will be discovered and rediscovered for generations to come. As I mentioned during tonight’s Kennedy Center Honorees Reception at the White House, Sondheim was in a class of his own as a composer and lyricist."
1467617612221792256,2021-12-05 22:11:20+00:00,6372,973,Tune in as I deliver remarks at the Kennedy Center Honorees Reception. https://t.co/LuBrtl36U2
1467597851253514252,2021-12-05 20:52:49+00:00,61162,8061,The best protection against Omicron is simple: Get fully vaccinated. Get a booster shot.
1467570905303896068,2021-12-05 19:05:44+00:00,43304,4700,"Bob Dole was a man to be admired by Americans. He had an unerring sense of integrity and honor. May God bless him, and may our nation draw upon his legacy of decency, dignity, good humor, and patriotism for all time."
1467216326808768512,2021-12-04 19:36:46+00:00,13977,2323,"The Build Back Better Act will continue our work of ensuring every American has access to quality, affordable health care. It’ll reduce premiums for more than 9 million Americans – saving them an average of $600 per year."
1467172706164555785,2021-12-04 16:43:26+00:00,27907,3587,"I know there are a lot of parents out there who are worried and wondering if they’ll be able to get Christmas presents for the kids on time.

What I can tell you is that because of the actions we’ve taken, those shelves are going to be well-stocked."
1467154047748780039,2021-12-04 15:29:18+00:00,66509,8114,The People’s House is officially set for the holiday season. https://t.co/puRut8T4r0
1466939717082128387,2021-12-04 01:17:37+00:00,18768,3651,"My Build Back Better Act is a direct answer to the challenge of higher prices.
 
But don’t take it from me: 17 Nobel Prize winners in economics have written a letter affirming that this bill would reduce inflationary pressures in the economy."
1466889403926777858,2021-12-03 21:57:42+00:00,13917,2753,America is on the move once again. https://t.co/FpGniBgGrf
1466882510625939472,2021-12-03 21:30:18+00:00,7266,1432,"Unemployment is down to 4.2% three years faster than experts predicted.
 
That’s the American Rescue Plan at work. https://t.co/1sgoN7xB8p"
1466875388085293060,2021-12-03 21:02:00+00:00,15134,2612,"It’s not just jobs that are up. Wages are up, especially for the hardworking Americans often ignored in past recoveries. Workers in hotels and restaurants have seen their wages go up 13% this year."
1466858120743997442,2021-12-03 19:53:23+00:00,8933,1475,"On this International Day of Persons with Disabilities, we reaffirm our commitment to ensuring dignity, equity, and respect for all people with disabilities. As we build back better and address the challenges of this century, we will deal everybody in and bring everyone along."
1466837610769399817,2021-12-03 18:31:53+00:00,5870,982,We have moved forward in the face of COVID-19 and the Delta variant. We will move forward in the face of the Omicron variant as well. And we’ll do it together. https://t.co/2UqwdbN9Ms
1466824488704786445,2021-12-03 17:39:45+00:00,16248,2535,"Today, we received incredible news that our unemployment rate has fallen to 4.2%.

At this point in the year, we’re looking at the sharpest one year decline in unemployment ever."
1466812765314686982,2021-12-03 16:53:09+00:00,24132,3573,"Today’s news means that the unemployment rate has now fallen by more than two percentage points since I took office. 

That’s the fastest decline in a single year on record."
1466803518002577409,2021-12-03 16:16:25+00:00,21365,3598,"All told, in the first ten full months of my Administration, the economy has created 6 million jobs — a record for a new president. 

This is a significant improvement from when I took office — and a sign that we are on the right track."
1466795847706890240,2021-12-03 15:45:56+00:00,2990,534,Tune in as I deliver remarks on the November jobs report. https://t.co/LppcnjFklQ
1466787070341521410,2021-12-03 15:11:03+00:00,53520,8313,"Today, we have incredible news that our unemployment rate has fallen to 4.2%  – a level experts didn’t expect us to achieve until 2024. 

We’ve created 588,000 jobs per month on average this year – a record. 

America is back to work, and our jobs recovery is going strong."
1466597154319962117,2021-12-03 02:36:24+00:00,51847,4978,"It was an honor to light the National Christmas Tree tonight. Merry Christmas, America! https://t.co/7mMzdPZPLq"
1466520046700744715,2021-12-02 21:30:00+00:00,15474,2167,"We are better positioned than we were a year ago in our fight against COVID-19.

Get vaccinated — and if you’re eligible, get your booster.

We can do this."
1466510867093233666,2021-12-02 20:53:31+00:00,5346,889,"This summer, we worked with Republican and Democratic Governors to deploy Surge Response Teams.

These teams work — and we will more than double that number to 60 teams ready to deploy to states that need the help battling COVID-19 during the winter."
1466507137027383300,2021-12-02 20:38:42+00:00,26392,3765,"I’m announcing today that all inbound international travelers must test within one day of departure — regardless of vaccination status or nationality.

This tighter testing timeline provides an added degree of protection as scientists continue to study the Omicron variant."
1466498885128445961,2021-12-02 20:05:55+00:00,18172,2958,"Today, I’m announcing we will launch hundreds of new Family Vaccination Clinics across the country. These sites will offer vaccinations for the whole family at one stop.

It’s boosters for adults and vaccinations for kids — all at the same place and at the same time."
1466490556318724097,2021-12-02 19:32:49+00:00,25686,3886,"Today, I announced that health insurers must cover the cost of at-home COVID testing.

For those not covered by private insurance, we will make available free tests at thousands of locations like rural clinics and community health centers for folks to pick up and test at home."
1466476832883154948,2021-12-02 18:38:17+00:00,3597,680,Tune in as I deliver remarks on our plan to continue the fight against COVID-19 as we enter the winter months and face the Omicron variant. https://t.co/XtEsWKN4LH
1466468406501257217,2021-12-02 18:04:48+00:00,7071,1693,"For years congressional Republicans have passed tax giveaways for the rich and new spending without even giving a thought about how to pay for it.

It’s rich that they’re now concerned about the cost of my Build Back Better Act — which is fully paid for. https://t.co/60uCE8KbSo"
1466437308627001362,2021-12-02 16:01:14+00:00,9134,2011,"I have a plan to lower costs and ease inflation – my Build Back Better Act.

Congressional Republicans can’t say the same. https://t.co/lNoZiGhhKM"
